Wavelength	Transit Depth
(meters)	(percent)
9.751442e-06	1.041128e+00
9.761179e-06	1.054955e+00
9.770926e-06	1.041640e+00
9.780683e-06	1.041249e+00
9.790449e-06	1.061180e+00
9.800225e-06	1.052789e+00
9.810011e-06	1.049408e+00
9.819807e-06	1.058719e+00
9.829612e-06	1.044448e+00
9.839427e-06	1.041547e+00
9.849253e-06	1.042011e+00
9.859087e-06	1.041275e+00
9.868932e-06	1.041998e+00
9.878787e-06	1.056971e+00
9.888651e-06	1.122985e+00
9.898525e-06	1.058274e+00
9.908409e-06	1.073792e+00
9.918303e-06	1.042180e+00
9.928207e-06	1.076806e+00
9.938120e-06	1.042108e+00
9.948044e-06	1.053493e+00
9.957978e-06	1.069374e+00
9.967921e-06	1.041240e+00
9.977874e-06	1.047483e+00
9.987838e-06	1.041739e+00
9.997811e-06	1.042025e+00
1.000779e-05	1.041047e+00
1.001779e-05	1.043407e+00
1.002779e-05	1.045641e+00
1.003780e-05	1.071253e+00
1.004783e-05	1.049530e+00
1.005786e-05	1.041618e+00
1.006790e-05	1.043700e+00
1.007796e-05	1.071489e+00
1.008802e-05	1.047845e+00
1.009809e-05	1.041562e+00
1.010818e-05	1.043484e+00
1.011827e-05	1.046813e+00
1.012837e-05	1.041333e+00
1.013849e-05	1.042661e+00
1.014861e-05	1.073111e+00
1.015874e-05	1.043463e+00
1.016889e-05	1.046598e+00
1.017904e-05	1.041076e+00
1.018921e-05	1.041574e+00
1.019938e-05	1.041429e+00
1.020956e-05	1.044888e+00
1.021976e-05	1.048512e+00
1.022996e-05	1.042460e+00
1.024018e-05	1.047359e+00
1.025040e-05	1.041809e+00
1.026064e-05	1.041311e+00
1.027088e-05	1.045234e+00
1.028114e-05	1.041603e+00
1.029141e-05	1.058714e+00
1.030168e-05	1.042707e+00
1.031197e-05	1.045494e+00
1.032227e-05	1.041407e+00
1.033257e-05	1.041377e+00
1.034289e-05	1.046313e+00
1.035322e-05	1.052678e+00
1.036356e-05	1.042171e+00
1.037391e-05	1.053301e+00
1.038426e-05	1.056762e+00
1.039463e-05	1.082517e+00
1.040501e-05	1.064355e+00
1.041540e-05	1.041176e+00
1.042580e-05	1.061488e+00
1.043621e-05	1.042539e+00
1.044663e-05	1.041688e+00
1.045707e-05	1.050002e+00
1.046751e-05	1.041487e+00
1.047796e-05	1.042077e+00
1.048842e-05	1.044557e+00
1.049890e-05	1.046688e+00
1.050938e-05	1.083063e+00
1.051987e-05	1.042625e+00
1.053038e-05	1.046231e+00
1.054089e-05	1.044239e+00
1.055142e-05	1.043139e+00
1.056195e-05	1.043675e+00
1.057250e-05	1.043474e+00
1.058306e-05	1.050187e+00
1.059362e-05	1.043321e+00
1.060420e-05	1.043145e+00
1.061479e-05	1.088416e+00
1.062539e-05	1.042671e+00
1.063600e-05	1.064484e+00
1.064662e-05	1.041219e+00
1.065725e-05	1.042608e+00
1.066789e-05	1.043515e+00
1.067855e-05	1.078603e+00
1.068921e-05	1.045600e+00
1.069988e-05	1.081356e+00
1.071057e-05	1.093269e+00
1.072126e-05	1.052912e+00
1.073197e-05	1.068867e+00
1.074268e-05	1.042112e+00
1.075341e-05	1.043949e+00
1.076415e-05	1.085425e+00
1.077490e-05	1.078732e+00
1.078566e-05	1.041190e+00
1.079643e-05	1.041635e+00
1.080721e-05	1.040945e+00
1.081800e-05	1.042891e+00
1.082880e-05	1.052882e+00
1.083961e-05	1.041133e+00
1.085044e-05	1.042919e+00
1.086127e-05	1.042328e+00
1.087212e-05	1.050457e+00
1.088297e-05	1.053050e+00
1.089384e-05	1.042152e+00
1.090472e-05	1.041032e+00
1.091561e-05	1.046297e+00
1.092651e-05	1.062639e+00
1.093742e-05	1.043080e+00
1.094834e-05	1.043049e+00
1.095927e-05	1.041677e+00
1.097021e-05	1.063665e+00
1.098117e-05	1.043133e+00
1.099213e-05	1.042142e+00
1.100311e-05	1.049291e+00
1.101410e-05	1.048869e+00
1.102509e-05	1.121207e+00
1.103610e-05	1.041150e+00
1.104712e-05	1.059817e+00
1.105815e-05	1.047985e+00
1.106920e-05	1.067170e+00
1.108025e-05	1.042856e+00
1.109131e-05	1.041203e+00
1.110239e-05	1.041271e+00
1.111347e-05	1.042645e+00
1.112457e-05	1.048079e+00
1.113568e-05	1.043090e+00
1.114680e-05	1.040801e+00
1.115793e-05	1.041729e+00
1.116907e-05	1.051333e+00
1.118022e-05	1.041239e+00
1.119139e-05	1.041154e+00
1.120256e-05	1.049992e+00
1.121375e-05	1.041898e+00
1.122495e-05	1.043652e+00
1.123615e-05	1.041811e+00
1.124737e-05	1.041252e+00
1.125861e-05	1.041377e+00
1.126985e-05	1.041306e+00
1.128110e-05	1.043781e+00
1.129237e-05	1.041446e+00
1.130364e-05	1.053000e+00
1.131493e-05	1.043040e+00
1.132623e-05	1.041503e+00
1.133754e-05	1.044419e+00
1.134886e-05	1.040964e+00
1.136019e-05	1.041187e+00
1.137153e-05	1.041652e+00
1.138289e-05	1.112162e+00
1.139425e-05	1.047352e+00
1.140563e-05	1.040827e+00
1.141702e-05	1.041325e+00
1.142842e-05	1.045230e+00
1.143983e-05	1.041483e+00
1.145126e-05	1.057787e+00
1.146269e-05	1.044315e+00
1.147414e-05	1.070489e+00
1.148559e-05	1.041691e+00
1.149706e-05	1.041535e+00
1.150854e-05	1.044932e+00
1.152003e-05	1.043669e+00
1.153154e-05	1.055529e+00
1.154305e-05	1.042653e+00
1.155458e-05	1.063759e+00
1.156612e-05	1.138255e+00
1.157767e-05	1.054544e+00
1.158923e-05	1.043082e+00
1.160080e-05	1.080169e+00
1.161238e-05	1.042077e+00
1.162398e-05	1.048471e+00
1.163558e-05	1.043662e+00
1.164720e-05	1.079464e+00
1.165883e-05	1.044335e+00
1.167048e-05	1.041050e+00
1.168213e-05	1.043775e+00
1.169379e-05	1.075095e+00
1.170547e-05	1.043006e+00
1.171716e-05	1.047699e+00
1.172886e-05	1.045535e+00
1.174057e-05	1.043266e+00
1.175229e-05	1.048404e+00
1.176403e-05	1.043057e+00
1.177578e-05	1.076177e+00
1.178753e-05	1.047249e+00
1.179930e-05	1.041109e+00
1.181109e-05	1.043820e+00
1.182288e-05	1.074921e+00
1.183469e-05	1.043984e+00
1.184650e-05	1.044797e+00
1.185833e-05	1.085170e+00
1.187017e-05	1.041345e+00
1.188203e-05	1.092463e+00
1.189389e-05	1.068840e+00
1.190577e-05	1.044888e+00
1.191766e-05	1.041094e+00
1.192956e-05	1.043334e+00
1.194147e-05	1.044580e+00
1.195339e-05	1.068279e+00
1.196533e-05	1.086920e+00
1.197728e-05	1.041825e+00
1.198924e-05	1.041663e+00
1.200121e-05	1.097384e+00
1.201319e-05	1.042591e+00
1.202519e-05	1.044398e+00
1.203719e-05	1.042947e+00
1.204921e-05	1.042624e+00
1.206125e-05	1.099944e+00
1.207329e-05	1.056032e+00
1.208534e-05	1.051973e+00
1.209741e-05	1.045331e+00
1.210949e-05	1.049448e+00
1.212158e-05	1.068243e+00
1.213369e-05	1.041163e+00
1.214580e-05	1.042174e+00
1.215793e-05	1.044333e+00
1.217007e-05	1.042014e+00
1.218222e-05	1.041066e+00
1.219439e-05	1.046071e+00
1.220657e-05	1.041313e+00
1.221875e-05	1.117906e+00
1.223095e-05	1.041280e+00
1.224317e-05	1.072755e+00
1.225539e-05	1.045710e+00
1.226763e-05	1.054560e+00
1.227988e-05	1.043195e+00
1.229214e-05	1.041327e+00
1.230442e-05	1.041894e+00
1.231670e-05	1.130281e+00
1.232900e-05	1.044625e+00
1.234131e-05	1.041875e+00
1.235364e-05	1.041055e+00
1.236597e-05	1.044036e+00
1.237832e-05	1.060505e+00
1.239068e-05	1.074662e+00
1.240305e-05	1.047006e+00
1.241544e-05	1.083661e+00
1.242783e-05	1.042231e+00
1.244024e-05	1.053667e+00
1.245267e-05	1.057639e+00
1.246510e-05	1.043126e+00
1.247755e-05	1.042014e+00
1.249001e-05	1.043831e+00
1.250248e-05	1.048767e+00
1.251496e-05	1.066478e+00
1.252746e-05	1.042548e+00
1.253997e-05	1.042519e+00
1.255249e-05	1.045963e+00
1.256502e-05	1.049152e+00
1.257757e-05	1.041144e+00
1.259013e-05	1.043921e+00
1.260270e-05	1.053396e+00
1.261529e-05	1.041598e+00
1.262788e-05	1.043326e+00
1.264049e-05	1.042482e+00
1.265311e-05	1.129230e+00
1.266575e-05	1.049005e+00
1.267840e-05	1.058477e+00
1.269106e-05	1.051675e+00
1.270373e-05	1.069028e+00
1.271641e-05	1.073280e+00
1.272911e-05	1.072413e+00
1.274182e-05	1.041972e+00
1.275454e-05	1.044342e+00
1.276728e-05	1.132648e+00
1.278003e-05	1.055256e+00
1.279279e-05	1.042154e+00
1.280556e-05	1.043155e+00
1.281835e-05	1.145913e+00
1.283115e-05	1.050654e+00
1.284396e-05	1.047793e+00
1.285679e-05	1.043141e+00
1.286963e-05	1.056376e+00
1.288248e-05	1.043753e+00
1.289534e-05	1.043691e+00
1.290822e-05	1.049258e+00
1.292111e-05	1.044893e+00
1.293401e-05	1.046610e+00
1.294692e-05	1.045258e+00
1.295985e-05	1.044586e+00
1.297279e-05	1.042919e+00
1.298575e-05	1.115540e+00
1.299871e-05	1.042565e+00
1.301169e-05	1.041628e+00
1.302469e-05	1.042482e+00
1.303769e-05	1.045069e+00
1.305071e-05	1.044352e+00
1.306374e-05	1.046248e+00
1.307679e-05	1.069192e+00
1.308984e-05	1.042181e+00
1.310291e-05	1.089269e+00
1.311600e-05	1.044744e+00
1.312909e-05	1.049347e+00
1.314220e-05	1.059783e+00
1.315533e-05	1.062160e+00
1.316846e-05	1.041611e+00
1.318161e-05	1.043666e+00
1.319478e-05	1.084695e+00
1.320795e-05	1.045145e+00
1.322114e-05	1.043451e+00
1.323434e-05	1.060100e+00
1.324756e-05	1.160135e+00
1.326078e-05	1.046382e+00
1.327403e-05	1.043962e+00
1.328728e-05	1.051799e+00
1.330055e-05	1.041825e+00
1.331383e-05	1.084507e+00
1.332712e-05	1.044524e+00
1.334043e-05	1.042014e+00
1.335375e-05	1.045078e+00
1.336709e-05	1.041986e+00
1.338043e-05	1.046494e+00
1.339379e-05	1.054684e+00
1.340717e-05	1.042086e+00
1.342056e-05	1.043153e+00
1.343396e-05	1.065261e+00
1.344737e-05	1.109088e+00
1.346080e-05	1.053543e+00
1.347424e-05	1.064425e+00
1.348770e-05	1.116951e+00
1.350116e-05	1.049596e+00
1.351464e-05	1.048013e+00
1.352814e-05	1.043336e+00
1.354165e-05	1.068948e+00
1.355517e-05	1.060932e+00
1.356870e-05	1.073403e+00
1.358225e-05	1.047582e+00
1.359582e-05	1.044306e+00
1.360939e-05	1.045422e+00
1.362298e-05	1.043554e+00
1.363658e-05	1.054406e+00
1.365020e-05	1.047250e+00
1.366383e-05	1.044371e+00
1.367748e-05	1.044294e+00
1.369113e-05	1.045295e+00
1.370480e-05	1.061932e+00
1.371849e-05	1.073428e+00
1.373219e-05	1.042764e+00
1.374590e-05	1.061097e+00
1.375962e-05	1.049069e+00
1.377336e-05	1.065913e+00
1.378712e-05	1.049441e+00
1.380088e-05	1.041480e+00
1.381467e-05	1.046086e+00
1.382846e-05	1.060828e+00
1.384227e-05	1.048705e+00
1.385609e-05	1.090213e+00
1.386993e-05	1.044882e+00
1.388378e-05	1.049870e+00
1.389764e-05	1.047378e+00
1.391152e-05	1.051722e+00
1.392541e-05	1.051553e+00
1.393931e-05	1.043440e+00
1.395323e-05	1.058390e+00
1.396716e-05	1.067084e+00
1.398111e-05	1.050505e+00
1.399507e-05	1.047294e+00
1.400905e-05	1.070323e+00
1.402303e-05	1.054478e+00
1.403704e-05	1.058687e+00
1.405105e-05	1.071832e+00
1.406508e-05	1.053701e+00
1.407913e-05	1.055237e+00
1.409319e-05	1.069182e+00
1.410726e-05	1.055845e+00
1.412135e-05	1.044423e+00
1.413545e-05	1.143261e+00
1.414956e-05	1.052090e+00
1.416369e-05	1.054878e+00
1.417783e-05	1.065957e+00
1.419199e-05	1.043671e+00
1.420616e-05	1.054693e+00
1.422035e-05	1.049418e+00
1.423455e-05	1.055221e+00
1.424876e-05	1.062890e+00
1.426299e-05	1.055189e+00
1.427723e-05	1.062435e+00
1.429149e-05	1.078050e+00
1.430576e-05	1.051781e+00
1.432004e-05	1.054901e+00
1.433434e-05	1.061741e+00
1.434866e-05	1.048363e+00
1.436298e-05	1.138978e+00
1.437732e-05	1.062941e+00
1.439168e-05	1.045228e+00
1.440605e-05	1.061369e+00
1.442044e-05	1.050092e+00
1.443484e-05	1.070851e+00
1.444925e-05	1.048398e+00
1.446368e-05	1.054868e+00
1.447812e-05	1.047956e+00
1.449258e-05	1.114752e+00
1.450705e-05	1.056334e+00
1.452153e-05	1.091212e+00
1.453603e-05	1.056817e+00
1.455055e-05	1.062324e+00
1.456508e-05	1.044051e+00
1.457962e-05	1.046663e+00
1.459418e-05	1.053553e+00
1.460875e-05	1.063286e+00
1.462334e-05	1.069665e+00
1.463794e-05	1.047751e+00
1.465256e-05	1.045653e+00
1.466719e-05	1.065931e+00
1.468184e-05	1.050622e+00
1.469650e-05	1.085209e+00
1.471117e-05	1.076149e+00
1.472586e-05	1.044203e+00
1.474057e-05	1.045121e+00
1.475528e-05	1.057257e+00
1.477002e-05	1.057577e+00
1.478477e-05	1.053738e+00
1.479953e-05	1.068755e+00
1.481431e-05	1.051119e+00
1.482910e-05	1.044478e+00
1.484391e-05	1.056875e+00
1.485873e-05	1.049494e+00
1.487357e-05	1.048845e+00
1.488842e-05	1.114754e+00
1.490329e-05	1.061637e+00
1.491817e-05	1.072924e+00
1.493306e-05	1.052422e+00
1.494797e-05	1.073572e+00
1.496290e-05	1.054238e+00
1.497784e-05	1.105264e+00
1.499280e-05	1.065459e+00
1.500777e-05	1.049828e+00
1.502275e-05	1.079005e+00
1.503776e-05	1.165300e+00
1.505277e-05	1.059050e+00
1.506780e-05	1.046554e+00
1.508285e-05	1.096071e+00
1.509791e-05	1.055899e+00
1.511298e-05	1.052210e+00
1.512807e-05	1.051928e+00
1.514318e-05	1.048514e+00
1.515830e-05	1.060692e+00
1.517344e-05	1.065735e+00
1.518859e-05	1.061054e+00
1.520376e-05	1.052929e+00
1.521894e-05	1.047211e+00
1.523413e-05	1.053697e+00
1.524935e-05	1.044606e+00
1.526457e-05	1.050148e+00
1.527981e-05	1.071152e+00
1.529507e-05	1.051474e+00
1.531034e-05	1.046908e+00
1.532563e-05	1.057597e+00
1.534094e-05	1.056950e+00
1.535625e-05	1.052495e+00
1.537159e-05	1.061836e+00
1.538694e-05	1.056461e+00
1.540230e-05	1.103552e+00
1.541768e-05	1.085796e+00
1.543308e-05	1.048211e+00
1.544849e-05	1.051365e+00
1.546391e-05	1.043869e+00
1.547935e-05	1.049847e+00
1.549481e-05	1.046483e+00
1.551028e-05	1.051173e+00
1.552577e-05	1.063268e+00
1.554127e-05	1.047065e+00
1.555679e-05	1.072462e+00
1.557233e-05	1.089330e+00
1.558788e-05	1.046367e+00
1.560344e-05	1.113986e+00
1.561902e-05	1.055126e+00
1.563462e-05	1.097518e+00
1.565023e-05	1.058814e+00
1.566586e-05	1.055999e+00
1.568150e-05	1.053872e+00
1.569716e-05	1.055083e+00
1.571283e-05	1.048012e+00
1.572852e-05	1.069073e+00
1.574423e-05	1.065431e+00
1.575995e-05	1.061425e+00
1.577569e-05	1.085253e+00
1.579144e-05	1.049382e+00
1.580721e-05	1.064701e+00
1.582299e-05	1.101039e+00
1.583879e-05	1.046795e+00
1.585461e-05	1.059326e+00
1.587044e-05	1.046048e+00
1.588629e-05	1.084276e+00
1.590215e-05	1.132406e+00
1.591803e-05	1.045741e+00
1.593392e-05	1.099175e+00
1.594983e-05	1.066322e+00
1.596576e-05	1.074011e+00
1.598170e-05	1.060579e+00
1.599766e-05	1.054958e+00
1.601363e-05	1.047220e+00
1.602962e-05	1.053130e+00
1.604563e-05	1.051336e+00
1.606165e-05	1.084147e+00
1.607769e-05	1.052531e+00
1.609374e-05	1.062767e+00
1.610982e-05	1.069885e+00
1.612590e-05	1.052874e+00
1.614200e-05	1.064667e+00
1.615812e-05	1.100370e+00
1.617426e-05	1.050187e+00
1.619041e-05	1.071649e+00
1.620657e-05	1.087166e+00
1.622276e-05	1.085603e+00
1.623896e-05	1.048298e+00
1.625517e-05	1.060781e+00
1.627140e-05	1.087580e+00
1.628765e-05	1.064437e+00
1.630391e-05	1.051782e+00
1.632019e-05	1.097408e+00
1.633649e-05	1.042504e+00
1.635280e-05	1.052369e+00
1.636913e-05	1.059913e+00
1.638548e-05	1.047033e+00
1.640184e-05	1.090930e+00
1.641822e-05	1.043093e+00
1.643461e-05	1.138409e+00
1.645102e-05	1.046166e+00
1.646745e-05	1.058404e+00
1.648389e-05	1.043254e+00
1.650035e-05	1.056764e+00
1.651683e-05	1.049347e+00
1.653332e-05	1.048860e+00
1.654983e-05	1.063144e+00
1.656635e-05	1.042925e+00
1.658290e-05	1.065125e+00
1.659946e-05	1.051168e+00
1.661603e-05	1.055298e+00
1.663262e-05	1.045664e+00
1.664923e-05	1.062551e+00
1.666586e-05	1.052591e+00
1.668250e-05	1.042252e+00
1.669916e-05	1.055357e+00
1.671583e-05	1.056776e+00
1.673252e-05	1.049841e+00
1.674923e-05	1.065660e+00
1.676595e-05	1.056295e+00
1.678270e-05	1.045344e+00
1.679945e-05	1.055560e+00
1.681623e-05	1.092935e+00
1.683302e-05	1.060822e+00
1.684983e-05	1.057196e+00
1.686665e-05	1.052203e+00
1.688350e-05	1.054267e+00
1.690035e-05	1.119259e+00
1.691723e-05	1.055141e+00
1.693412e-05	1.046627e+00
1.695103e-05	1.054500e+00
1.696796e-05	1.060173e+00
1.698490e-05	1.089859e+00
1.700186e-05	1.064575e+00
1.701884e-05	1.050353e+00
1.703583e-05	1.061255e+00
1.705284e-05	1.044590e+00
1.706987e-05	1.101249e+00
1.708692e-05	1.106730e+00
1.710398e-05	1.062009e+00
1.712106e-05	1.045140e+00
1.713815e-05	1.054607e+00
1.715527e-05	1.047880e+00
1.717240e-05	1.049434e+00
1.718954e-05	1.055373e+00
1.720671e-05	1.137305e+00
1.722389e-05	1.063579e+00
1.724109e-05	1.045425e+00
1.725830e-05	1.063977e+00
1.727554e-05	1.044313e+00
1.729279e-05	1.048297e+00
1.731005e-05	1.046415e+00
1.732734e-05	1.052158e+00
1.734464e-05	1.060249e+00
1.736196e-05	1.052662e+00
1.737930e-05	1.075097e+00
1.739665e-05	1.067061e+00
1.741402e-05	1.042997e+00
1.743141e-05	1.046230e+00
1.744882e-05	1.151959e+00
1.746624e-05	1.067540e+00
1.748368e-05	1.043936e+00
1.750114e-05	1.062391e+00
1.751861e-05	1.047312e+00
1.753611e-05	1.044894e+00
1.755362e-05	1.060423e+00
1.757115e-05	1.047572e+00
1.758869e-05	1.052986e+00
1.760625e-05	1.047225e+00
1.762383e-05	1.052923e+00
1.764143e-05	1.079320e+00
1.765905e-05	1.133188e+00
1.767668e-05	1.060222e+00
1.769433e-05	1.056216e+00
1.771200e-05	1.064192e+00
1.772969e-05	1.050426e+00
1.774739e-05	1.045647e+00
1.776511e-05	1.050767e+00
1.778285e-05	1.086871e+00
1.780061e-05	1.044192e+00
1.781838e-05	1.058303e+00
1.783617e-05	1.091423e+00
1.785398e-05	1.042445e+00
1.787181e-05	1.045703e+00
1.788966e-05	1.058171e+00
1.790752e-05	1.067812e+00
1.792540e-05	1.055636e+00
1.794330e-05	1.057873e+00
1.796122e-05	1.044771e+00
1.797915e-05	1.047279e+00
1.799711e-05	1.054378e+00
1.801508e-05	1.084715e+00
1.803307e-05	1.069178e+00
1.805107e-05	1.081791e+00
1.806910e-05	1.052424e+00
1.808714e-05	1.045387e+00
1.810520e-05	1.049764e+00
1.812328e-05	1.041708e+00
1.814138e-05	1.059722e+00
1.815949e-05	1.101192e+00
1.817762e-05	1.053779e+00
1.819578e-05	1.060887e+00
1.821394e-05	1.042849e+00
1.823213e-05	1.042829e+00
1.825034e-05	1.053033e+00
1.826856e-05	1.045599e+00
1.828680e-05	1.044096e+00
1.830506e-05	1.070066e+00
1.832334e-05	1.125117e+00
1.834164e-05	1.054138e+00
1.835995e-05	1.047740e+00
1.837829e-05	1.055256e+00
1.839664e-05	1.042878e+00
1.841501e-05	1.052701e+00
1.843339e-05	1.065038e+00
1.845180e-05	1.042573e+00
1.847023e-05	1.057641e+00
1.848867e-05	1.040868e+00
1.850713e-05	1.057894e+00
1.852561e-05	1.084180e+00
1.854411e-05	1.085559e+00
1.856263e-05	1.064762e+00
1.858116e-05	1.056837e+00
1.859972e-05	1.068473e+00
1.861829e-05	1.062680e+00
1.863688e-05	1.048184e+00
1.865549e-05	1.051684e+00
1.867412e-05	1.055939e+00
1.869276e-05	1.058635e+00
1.871143e-05	1.065805e+00
1.873011e-05	1.048940e+00
1.874882e-05	1.060186e+00
1.876754e-05	1.045762e+00
1.878628e-05	1.059811e+00
1.880504e-05	1.041783e+00
1.882381e-05	1.044172e+00
1.884261e-05	1.041540e+00
1.886143e-05	1.048927e+00
1.888026e-05	1.048048e+00
1.889911e-05	1.051739e+00
1.891798e-05	1.060321e+00
1.893687e-05	1.044262e+00
1.895578e-05	1.100333e+00
1.897471e-05	1.063897e+00
1.899366e-05	1.068385e+00
1.901262e-05	1.084128e+00
1.903161e-05	1.060634e+00
1.905061e-05	1.058206e+00
1.906964e-05	1.049055e+00
1.908868e-05	1.044600e+00
1.910774e-05	1.043485e+00
1.912682e-05	1.061191e+00
1.914592e-05	1.068053e+00
1.916503e-05	1.042957e+00
1.918417e-05	1.073298e+00
1.920333e-05	1.060846e+00
1.922250e-05	1.049490e+00
1.924170e-05	1.060357e+00
1.926091e-05	1.143071e+00
1.928014e-05	1.048601e+00
1.929939e-05	1.061682e+00
1.931867e-05	1.050207e+00
1.933796e-05	1.051817e+00
1.935727e-05	1.043733e+00
1.937660e-05	1.106320e+00
1.939594e-05	1.117697e+00
1.941531e-05	1.100607e+00
1.943470e-05	1.064551e+00
1.945410e-05	1.089736e+00
1.947353e-05	1.059890e+00
1.949297e-05	1.043795e+00
1.951244e-05	1.044205e+00
1.953192e-05	1.069042e+00
1.955143e-05	1.072628e+00
1.957095e-05	1.063997e+00
1.959049e-05	1.091747e+00
1.961005e-05	1.044710e+00
1.962963e-05	1.060637e+00
1.964924e-05	1.046523e+00
1.966886e-05	1.049540e+00
1.968850e-05	1.041162e+00
1.970816e-05	1.041378e+00
1.972784e-05	1.051129e+00
1.974753e-05	1.045446e+00
1.976725e-05	1.057366e+00
1.978699e-05	1.058579e+00
1.980675e-05	1.046626e+00
1.982653e-05	1.170451e+00
1.984632e-05	1.043991e+00
1.986614e-05	1.047762e+00
1.988598e-05	1.094052e+00
1.990584e-05	1.067357e+00
1.992571e-05	1.062726e+00
1.994561e-05	1.066959e+00
1.996553e-05	1.055818e+00
1.998546e-05	1.046029e+00
2.000542e-05	1.077550e+00
2.002539e-05	1.050497e+00
2.004539e-05	1.055573e+00
2.006541e-05	1.044193e+00
2.008544e-05	1.053291e+00
2.010550e-05	1.050317e+00
2.012557e-05	1.041173e+00
2.014567e-05	1.059859e+00
2.016579e-05	1.082806e+00
2.018592e-05	1.061920e+00
2.020608e-05	1.062316e+00
2.022626e-05	1.066269e+00
2.024645e-05	1.062547e+00
2.026667e-05	1.042031e+00
2.028691e-05	1.043308e+00
2.030716e-05	1.044894e+00
2.032744e-05	1.104131e+00
2.034774e-05	1.096803e+00
2.036806e-05	1.068854e+00
2.038840e-05	1.041612e+00
2.040875e-05	1.057664e+00
2.042913e-05	1.049638e+00
2.044953e-05	1.054258e+00
2.046995e-05	1.098661e+00
2.049039e-05	1.067189e+00
2.051085e-05	1.044843e+00
2.053133e-05	1.054819e+00
2.055183e-05	1.057587e+00
2.057236e-05	1.153211e+00
2.059290e-05	1.090899e+00
2.061346e-05	1.043724e+00
2.063404e-05	1.042589e+00
2.065465e-05	1.043853e+00
2.067527e-05	1.043501e+00
2.069592e-05	1.042905e+00
2.071658e-05	1.040955e+00
2.073727e-05	1.048032e+00
2.075798e-05	1.057243e+00
2.077870e-05	1.160197e+00
2.079945e-05	1.052602e+00
2.082022e-05	1.063011e+00
2.084101e-05	1.041699e+00
2.086182e-05	1.042165e+00
2.088265e-05	1.047407e+00
2.090351e-05	1.044002e+00
2.092438e-05	1.043363e+00
2.094527e-05	1.057972e+00
2.096619e-05	1.042516e+00
2.098712e-05	1.082562e+00
2.100808e-05	1.100538e+00
2.102906e-05	1.093245e+00
2.105005e-05	1.045120e+00
2.107107e-05	1.048797e+00
2.109211e-05	1.078151e+00
2.111317e-05	1.076162e+00
2.113426e-05	1.060779e+00
2.115536e-05	1.054502e+00
2.117648e-05	1.056549e+00
2.119763e-05	1.088698e+00
2.121880e-05	1.070619e+00
2.123998e-05	1.054048e+00
2.126119e-05	1.086806e+00
2.128242e-05	1.045892e+00
2.130368e-05	1.049225e+00
2.132495e-05	1.065679e+00
2.134624e-05	1.042737e+00
2.136756e-05	1.078009e+00
2.138889e-05	1.045967e+00
2.141025e-05	1.055041e+00
2.143163e-05	1.041502e+00
2.145303e-05	1.045121e+00
2.147445e-05	1.162697e+00
2.149589e-05	1.049829e+00
2.151736e-05	1.045253e+00
2.153884e-05	1.044009e+00
2.156035e-05	1.055851e+00
2.158188e-05	1.068360e+00
2.160343e-05	1.046977e+00
2.162500e-05	1.057727e+00
2.164660e-05	1.050018e+00
2.166821e-05	1.085020e+00
2.168985e-05	1.043894e+00
2.171151e-05	1.052752e+00
2.173319e-05	1.044340e+00
2.175489e-05	1.046125e+00
2.177661e-05	1.092558e+00
2.179835e-05	1.076530e+00
2.182012e-05	1.103469e+00
2.184191e-05	1.079540e+00
2.186372e-05	1.052109e+00
2.188555e-05	1.054575e+00
2.190740e-05	1.045395e+00
2.192928e-05	1.078242e+00
2.195118e-05	1.163829e+00
2.197310e-05	1.071351e+00
2.199504e-05	1.043907e+00
2.201700e-05	1.052299e+00
2.203898e-05	1.072487e+00
2.206099e-05	1.056826e+00
2.208302e-05	1.042617e+00
2.210507e-05	1.061535e+00
2.212714e-05	1.063706e+00
2.214924e-05	1.043686e+00
2.217136e-05	1.050639e+00
2.219349e-05	1.041786e+00
2.221566e-05	1.052926e+00
2.223784e-05	1.093977e+00
2.226004e-05	1.064821e+00
2.228227e-05	1.041546e+00
2.230452e-05	1.068753e+00
2.232679e-05	1.078245e+00
2.234909e-05	1.080835e+00
2.237140e-05	1.074858e+00
2.239374e-05	1.060871e+00
2.241610e-05	1.160790e+00
2.243849e-05	1.043183e+00
2.246089e-05	1.042618e+00
2.248332e-05	1.094463e+00
2.250577e-05	1.041803e+00
2.252824e-05	1.067861e+00
2.255074e-05	1.058304e+00
2.257326e-05	1.062358e+00
2.259580e-05	1.057983e+00
2.261836e-05	1.107529e+00
2.264094e-05	1.053997e+00
2.266355e-05	1.170450e+00
2.268618e-05	1.046052e+00
2.270884e-05	1.062497e+00
2.273151e-05	1.070823e+00
2.275421e-05	1.044922e+00
2.277693e-05	1.056498e+00
2.279967e-05	1.056787e+00
2.282244e-05	1.054283e+00
2.284523e-05	1.049298e+00
2.286804e-05	1.056197e+00
2.289088e-05	1.061872e+00
2.291373e-05	1.106161e+00
2.293661e-05	1.040979e+00
2.295952e-05	1.053195e+00
2.298244e-05	1.082600e+00
2.300539e-05	1.064921e+00
2.302836e-05	1.093470e+00
2.305136e-05	1.042870e+00
2.307438e-05	1.048648e+00
2.309742e-05	1.044597e+00
2.312048e-05	1.109716e+00
2.314357e-05	1.042412e+00
2.316668e-05	1.046121e+00
2.318981e-05	1.051705e+00
2.321296e-05	1.041658e+00
2.323614e-05	1.061723e+00
2.325935e-05	1.042243e+00
2.328257e-05	1.049854e+00
