wave,flux,error
2.111,4.22E-16,1.46E-17
2.11125,4.24E-16,1.50E-17
2.1115,4.24E-16,1.53E-17
2.11175,4.24E-16,1.53E-17
2.112,4.22E-16,1.51E-17
2.11225,4.19E-16,1.46E-17
2.1125,4.17E-16,1.40E-17
2.11275,4.16E-16,1.32E-17
2.113,4.15E-16,1.24E-17
2.11325,4.16E-16,1.17E-17
2.1135,4.18E-16,1.12E-17
2.11375,4.21E-16,1.08E-17
2.114,4.24E-16,1.05E-17
2.11425,4.27E-16,1.05E-17
2.1145,4.30E-16,1.06E-17
2.11475,4.32E-16,1.09E-17
2.115,4.34E-16,1.13E-17
2.11525,4.34E-16,1.19E-17
2.1155,4.35E-16,1.24E-17
2.11575,4.34E-16,1.28E-17
2.116,4.33E-16,1.31E-17
2.11625,4.30E-16,1.33E-17
2.1165,4.28E-16,1.35E-17
2.11675,4.24E-16,1.37E-17
2.117,4.20E-16,1.39E-17
2.11725,4.16E-16,1.42E-17
2.1175,4.12E-16,1.46E-17
2.11775,4.09E-16,1.51E-17
2.118,4.07E-16,1.55E-17
2.11825,4.06E-16,1.58E-17
2.1185,4.07E-16,1.58E-17
2.11875,4.08E-16,1.56E-17
2.119,4.11E-16,1.52E-17
2.11925,4.13E-16,1.47E-17
2.1195,4.15E-16,1.42E-17
2.11975,4.17E-16,1.38E-17
2.12,4.19E-16,1.35E-17
2.12025,4.20E-16,1.35E-17
2.1205,4.21E-16,1.36E-17
2.12075,4.22E-16,1.39E-17
2.121,4.22E-16,1.42E-17
2.12125,4.21E-16,1.46E-17
2.1215,4.21E-16,1.48E-17
2.12175,4.21E-16,1.50E-17
2.122,4.22E-16,1.51E-17
2.12225,4.23E-16,1.51E-17
2.1225,4.25E-16,1.51E-17
2.12275,4.28E-16,1.51E-17
2.123,4.30E-16,1.50E-17
2.12325,4.32E-16,1.48E-17
2.1235,4.34E-16,1.44E-17
2.12375,4.35E-16,1.38E-17
2.124,4.35E-16,1.33E-17
2.12425,4.36E-16,1.29E-17
2.1245,4.36E-16,1.29E-17
2.12475,4.37E-16,1.32E-17
2.125,4.38E-16,1.37E-17
2.12525,4.39E-16,1.42E-17
2.1255,4.40E-16,1.45E-17
2.12575,4.39E-16,1.44E-17
2.126,4.37E-16,1.42E-17
2.12625,4.35E-16,1.37E-17
2.1265,4.33E-16,1.32E-17
2.12675,4.30E-16,1.27E-17
2.127,4.28E-16,1.23E-17
2.12725,4.27E-16,1.21E-17
2.1275,4.26E-16,1.21E-17
2.12775,4.26E-16,1.23E-17
2.128,4.25E-16,1.27E-17
2.12825,4.24E-16,1.33E-17
2.1285,4.24E-16,1.37E-17
2.12875,4.24E-16,1.41E-17
2.129,4.25E-16,1.43E-17
2.12925,4.26E-16,1.43E-17
2.1295,4.27E-16,1.41E-17
2.12975,4.29E-16,1.38E-17
2.13,4.30E-16,1.34E-17
2.13025,4.31E-16,1.30E-17
2.1305,4.31E-16,1.25E-17
2.13075,4.31E-16,1.20E-17
2.131,4.32E-16,1.15E-17
2.13125,4.34E-16,1.12E-17
2.1315,4.36E-16,1.12E-17
2.13175,4.38E-16,1.14E-17
2.132,4.40E-16,1.18E-17
2.13225,4.42E-16,1.20E-17
2.1325,4.44E-16,1.20E-17
2.13275,4.44E-16,1.18E-17
2.133,4.44E-16,1.14E-17
2.13325,4.44E-16,1.09E-17
2.1335,4.43E-16,1.04E-17
2.13375,4.43E-16,1.01E-17
2.134,4.43E-16,9.85E-18
2.13425,4.43E-16,9.90E-18
2.1345,4.43E-16,1.02E-17
2.13475,4.44E-16,1.07E-17
2.135,4.45E-16,1.11E-17
2.13525,4.45E-16,1.13E-17
2.1355,4.46E-16,1.12E-17
2.13575,4.46E-16,1.07E-17
2.136,4.46E-16,9.98E-18
2.13625,4.45E-16,9.15E-18
2.1365,4.44E-16,8.44E-18
2.13675,4.42E-16,8.07E-18
2.137,4.40E-16,8.14E-18
2.13725,4.38E-16,8.57E-18
2.1375,4.36E-16,9.14E-18
2.13775,4.35E-16,9.62E-18
2.138,4.34E-16,9.88E-18
2.13825,4.33E-16,9.88E-18
2.1385,4.33E-16,9.71E-18
2.13875,4.33E-16,9.51E-18
2.139,4.33E-16,9.43E-18
2.13925,4.33E-16,9.51E-18
2.1395,4.33E-16,9.65E-18
2.13975,4.32E-16,9.76E-18
2.14,4.32E-16,9.77E-18
2.14025,4.31E-16,9.74E-18
2.1405,4.29E-16,9.74E-18
2.14075,4.28E-16,9.81E-18
2.141,4.27E-16,9.94E-18
2.14125,4.26E-16,1.01E-17
2.1415,4.25E-16,1.02E-17
2.14175,4.25E-16,1.04E-17
2.142,4.25E-16,1.06E-17
2.14225,4.24E-16,1.08E-17
2.1425,4.24E-16,1.10E-17
2.14275,4.24E-16,1.12E-17
2.143,4.25E-16,1.14E-17
2.14325,4.27E-16,1.17E-17
2.1435,4.30E-16,1.18E-17
2.14375,4.33E-16,1.18E-17
2.144,4.37E-16,1.15E-17
2.14425,4.42E-16,1.10E-17
2.1445,4.47E-16,1.03E-17
2.14475,4.51E-16,9.63E-18
2.145,4.55E-16,8.92E-18
2.14525,4.58E-16,8.33E-18
2.1455,4.61E-16,7.89E-18
2.14575,4.63E-16,7.62E-18
2.146,4.64E-16,7.47E-18
2.14625,4.65E-16,7.39E-18
2.1465,4.65E-16,7.35E-18
2.14675,4.64E-16,7.38E-18
2.147,4.63E-16,7.48E-18
2.14725,4.61E-16,7.64E-18
2.1475,4.58E-16,7.80E-18
2.14775,4.54E-16,7.87E-18
2.148,4.50E-16,7.82E-18
2.14825,4.46E-16,7.65E-18
2.1485,4.43E-16,7.42E-18
2.14875,4.39E-16,7.27E-18
2.149,4.37E-16,7.34E-18
2.14925,4.34E-16,7.76E-18
2.1495,4.32E-16,8.62E-18
2.14975,4.30E-16,9.91E-18
2.15,4.27E-16,1.16E-17
2.15025,4.24E-16,1.36E-17
2.1505,4.22E-16,1.55E-17
2.15075,4.20E-16,1.71E-17
2.151,4.19E-16,1.80E-17
2.15125,4.20E-16,1.81E-17
2.1515,4.22E-16,1.72E-17
2.15175,4.25E-16,1.57E-17
2.152,4.29E-16,1.39E-17
2.15225,4.31E-16,1.22E-17
2.1525,4.33E-16,1.11E-17
2.15275,4.34E-16,1.05E-17
2.153,4.33E-16,1.03E-17
2.15325,4.33E-16,1.04E-17
2.1535,4.33E-16,1.05E-17
2.15375,4.33E-16,1.07E-17
2.154,4.33E-16,1.09E-17
2.15425,4.35E-16,1.10E-17
2.1545,4.37E-16,1.10E-17
2.15475,4.39E-16,1.08E-17
2.155,4.42E-16,1.03E-17
2.15525,4.45E-16,9.62E-18
2.1555,4.47E-16,8.72E-18
2.15575,4.49E-16,7.75E-18
2.156,4.51E-16,6.89E-18
2.15625,4.52E-16,6.33E-18
2.1565,4.52E-16,6.15E-18
2.15675,4.52E-16,6.29E-18
2.157,4.52E-16,6.61E-18
2.15725,4.51E-16,6.97E-18
2.1575,4.51E-16,7.35E-18
2.15775,4.50E-16,7.77E-18
2.158,4.49E-16,8.27E-18
2.15825,4.49E-16,8.81E-18
2.1585,4.48E-16,9.29E-18
2.15875,4.48E-16,9.62E-18
2.159,4.48E-16,9.73E-18
2.15925,4.48E-16,9.66E-18
2.1595,4.48E-16,9.49E-18
2.15975,4.48E-16,9.27E-18
2.16,4.48E-16,9.00E-18
2.16025,4.48E-16,8.64E-18
2.1605,4.49E-16,8.17E-18
2.16075,4.49E-16,7.65E-18
2.161,4.50E-16,7.17E-18
2.16125,4.52E-16,6.84E-18
2.1615,4.53E-16,6.65E-18
2.16175,4.54E-16,6.54E-18
2.162,4.54E-16,6.40E-18
2.16225,4.54E-16,6.24E-18
2.1625,4.54E-16,6.10E-18
2.16275,4.53E-16,6.08E-18
2.163,4.52E-16,6.29E-18
2.16325,4.50E-16,6.77E-18
2.1635,4.49E-16,7.43E-18
2.16375,4.49E-16,8.14E-18
2.164,4.48E-16,8.73E-18
2.16425,4.47E-16,9.05E-18
2.1645,4.47E-16,9.06E-18
2.16475,4.46E-16,8.77E-18
2.165,4.45E-16,8.29E-18
2.16525,4.45E-16,7.73E-18
2.1655,4.46E-16,7.25E-18
2.16575,4.47E-16,6.94E-18
2.166,4.50E-16,6.86E-18
2.16625,4.53E-16,7.01E-18
2.1665,4.58E-16,7.34E-18
2.16675,4.63E-16,7.79E-18
2.167,4.69E-16,8.30E-18
2.16725,4.74E-16,8.80E-18
2.1675,4.79E-16,9.26E-18
2.16775,4.83E-16,9.65E-18
2.168,4.87E-16,9.97E-18
2.16825,4.90E-16,1.02E-17
2.1685,4.92E-16,1.03E-17
2.16875,4.93E-16,1.01E-17
2.169,4.93E-16,9.73E-18
2.16925,4.92E-16,9.08E-18
2.1695,4.89E-16,8.28E-18
2.16975,4.85E-16,7.51E-18
2.17,4.80E-16,6.94E-18
2.17025,4.73E-16,6.71E-18
2.1705,4.66E-16,6.83E-18
2.17075,4.58E-16,7.19E-18
2.171,4.51E-16,7.62E-18
2.17125,4.46E-16,7.94E-18
2.1715,4.42E-16,8.03E-18
2.17175,4.40E-16,7.88E-18
2.172,4.40E-16,7.60E-18
2.17225,4.42E-16,7.38E-18
2.1725,4.45E-16,7.42E-18
2.17275,4.49E-16,7.80E-18
2.173,4.54E-16,8.40E-18
2.17325,4.58E-16,8.99E-18
2.1735,4.62E-16,9.36E-18
2.17375,4.66E-16,9.41E-18
2.174,4.69E-16,9.15E-18
2.17425,4.72E-16,8.70E-18
2.1745,4.74E-16,8.25E-18
2.17475,4.75E-16,7.93E-18
2.175,4.76E-16,7.82E-18
2.17525,4.76E-16,7.88E-18
2.1755,4.74E-16,8.04E-18
2.17575,4.72E-16,8.22E-18
2.176,4.69E-16,8.34E-18
2.17625,4.65E-16,8.35E-18
2.1765,4.61E-16,8.23E-18
2.17675,4.57E-16,7.94E-18
2.177,4.54E-16,7.52E-18
2.17725,4.51E-16,7.04E-18
2.1775,4.50E-16,6.57E-18
2.17775,4.49E-16,6.19E-18
2.178,4.48E-16,5.94E-18
2.17825,4.48E-16,5.86E-18
2.1785,4.47E-16,6.00E-18
2.17875,4.47E-16,6.38E-18
2.179,4.47E-16,7.00E-18
2.17925,4.46E-16,7.76E-18
2.1795,4.46E-16,8.58E-18
2.17975,4.46E-16,9.40E-18
2.18,4.46E-16,1.02E-17
2.18025,4.47E-16,1.09E-17
2.1805,4.48E-16,1.14E-17
2.18075,4.50E-16,1.15E-17
2.181,4.53E-16,1.13E-17
2.18125,4.56E-16,1.06E-17
2.1815,4.58E-16,9.66E-18
2.18175,4.61E-16,8.60E-18
2.182,4.62E-16,7.61E-18
2.18225,4.62E-16,6.82E-18
2.1825,4.62E-16,6.28E-18
2.18275,4.61E-16,5.99E-18
2.183,4.59E-16,5.96E-18
2.18325,4.57E-16,6.20E-18
2.1835,4.56E-16,6.64E-18
2.18375,4.56E-16,7.15E-18
2.184,4.57E-16,7.58E-18
2.18425,4.58E-16,7.80E-18
2.1845,4.59E-16,7.75E-18
2.18475,4.60E-16,7.47E-18
2.185,4.61E-16,7.07E-18
2.18525,4.62E-16,6.71E-18
2.1855,4.62E-16,6.53E-18
2.18575,4.62E-16,6.59E-18
2.186,4.61E-16,6.87E-18
2.18625,4.60E-16,7.25E-18
2.1865,4.59E-16,7.62E-18
2.18675,4.58E-16,7.91E-18
2.187,4.57E-16,8.09E-18
2.18725,4.56E-16,8.19E-18
2.1875,4.56E-16,8.20E-18
2.18775,4.56E-16,8.13E-18
2.188,4.57E-16,7.93E-18
2.18825,4.59E-16,7.60E-18
2.1885,4.61E-16,7.14E-18
2.18875,4.63E-16,6.66E-18
2.189,4.65E-16,6.26E-18
2.18925,4.67E-16,6.05E-18
2.1895,4.68E-16,6.07E-18
2.18975,4.67E-16,6.27E-18
2.19,4.67E-16,6.56E-18
2.19025,4.66E-16,6.87E-18
2.1905,4.66E-16,7.16E-18
2.19075,4.66E-16,7.41E-18
2.191,4.66E-16,7.61E-18
2.19125,4.67E-16,7.73E-18
2.1915,4.68E-16,7.76E-18
2.19175,4.69E-16,7.71E-18
2.192,4.69E-16,7.59E-18
2.19225,4.69E-16,7.46E-18
2.1925,4.68E-16,7.36E-18
2.19275,4.66E-16,7.37E-18
2.193,4.64E-16,7.52E-18
2.19325,4.61E-16,7.78E-18
2.1935,4.59E-16,8.09E-18
2.19375,4.58E-16,8.36E-18
2.194,4.57E-16,8.58E-18
2.19425,4.57E-16,8.79E-18
2.1945,4.57E-16,9.12E-18
2.19475,4.59E-16,9.64E-18
2.195,4.61E-16,1.03E-17
2.19525,4.64E-16,1.11E-17
2.1955,4.67E-16,1.19E-17
2.19575,4.69E-16,1.24E-17
2.196,4.71E-16,1.25E-17
2.19625,4.73E-16,1.21E-17
2.1965,4.73E-16,1.12E-17
2.19675,4.73E-16,9.99E-18
2.197,4.72E-16,8.77E-18
2.19725,4.71E-16,7.80E-18
2.1975,4.70E-16,7.21E-18
2.19775,4.69E-16,7.00E-18
2.198,4.68E-16,7.03E-18
2.19825,4.68E-16,7.19E-18
2.1985,4.68E-16,7.46E-18
2.19875,4.69E-16,7.86E-18
2.199,4.70E-16,8.42E-18
2.19925,4.71E-16,9.14E-18
2.1995,4.72E-16,9.97E-18
2.19975,4.74E-16,1.08E-17
2.2,4.76E-16,1.15E-17
2.20025,4.77E-16,1.19E-17
2.2005,4.79E-16,1.19E-17
2.20075,4.81E-16,1.14E-17
2.201,4.81E-16,1.06E-17
2.20125,4.82E-16,9.63E-18
2.2015,4.81E-16,8.60E-18
2.20175,4.81E-16,7.73E-18
2.202,4.79E-16,7.14E-18
2.20225,4.78E-16,6.85E-18
2.2025,4.77E-16,6.74E-18
2.20275,4.75E-16,6.67E-18
2.203,4.73E-16,6.64E-18
2.20325,4.71E-16,6.74E-18
2.2035,4.69E-16,7.12E-18
2.20375,4.66E-16,7.84E-18
2.204,4.64E-16,8.83E-18
2.20425,4.62E-16,9.94E-18
2.2045,4.61E-16,1.10E-17
2.20475,4.61E-16,1.18E-17
2.205,4.62E-16,1.24E-17
2.20525,4.63E-16,1.26E-17
2.2055,4.64E-16,1.26E-17
2.20575,4.65E-16,1.23E-17
2.206,4.65E-16,1.18E-17
2.20625,4.65E-16,1.12E-17
2.2065,4.64E-16,1.07E-17
2.20675,4.64E-16,1.03E-17
2.207,4.63E-16,1.01E-17
2.20725,4.63E-16,9.97E-18
2.2075,4.63E-16,9.81E-18
2.20775,4.63E-16,9.53E-18
2.208,4.63E-16,9.11E-18
2.20825,4.63E-16,8.59E-18
2.2085,4.62E-16,8.06E-18
2.20875,4.61E-16,7.63E-18
2.209,4.60E-16,7.42E-18
2.20925,4.60E-16,7.43E-18
2.2095,4.60E-16,7.60E-18
2.20975,4.62E-16,7.78E-18
2.21,4.64E-16,7.86E-18
2.21025,4.66E-16,7.79E-18
2.2105,4.68E-16,7.60E-18
2.21075,4.70E-16,7.42E-18
2.211,4.72E-16,7.40E-18
2.21125,4.73E-16,7.63E-18
2.2115,4.73E-16,8.10E-18
2.21175,4.72E-16,8.73E-18
2.212,4.71E-16,9.39E-18
2.21225,4.70E-16,1.00E-17
2.2125,4.68E-16,1.05E-17
2.21275,4.67E-16,1.09E-17
2.213,4.66E-16,1.11E-17
2.21325,4.65E-16,1.10E-17
2.2135,4.64E-16,1.07E-17
2.21375,4.64E-16,1.02E-17
2.214,4.64E-16,9.56E-18
2.21425,4.64E-16,8.90E-18
2.2145,4.65E-16,8.25E-18
2.21475,4.65E-16,7.65E-18
2.215,4.66E-16,7.15E-18
2.21525,4.67E-16,6.83E-18
2.2155,4.69E-16,6.76E-18
2.21575,4.70E-16,7.00E-18
2.216,4.71E-16,7.50E-18
2.21625,4.73E-16,8.12E-18
2.2165,4.73E-16,8.72E-18
2.21675,4.74E-16,9.18E-18
2.217,4.74E-16,9.45E-18
2.21725,4.74E-16,9.55E-18
2.2175,4.74E-16,9.54E-18
2.21775,4.74E-16,9.52E-18
2.218,4.74E-16,9.55E-18
2.21825,4.76E-16,9.67E-18
2.2185,4.77E-16,9.82E-18
2.21875,4.78E-16,9.88E-18
2.219,4.78E-16,9.71E-18
2.21925,4.77E-16,9.25E-18
2.2195,4.74E-16,8.55E-18
2.21975,4.71E-16,7.75E-18
2.22,4.67E-16,7.10E-18
2.22025,4.64E-16,6.81E-18
2.2205,4.61E-16,6.95E-18
2.22075,4.59E-16,7.41E-18
2.221,4.58E-16,7.99E-18
2.22125,4.58E-16,8.50E-18
2.2215,4.59E-16,8.83E-18
2.22175,4.60E-16,8.95E-18
2.222,4.63E-16,8.87E-18
2.22225,4.66E-16,8.69E-18
2.2225,4.69E-16,8.51E-18
2.22275,4.72E-16,8.37E-18
2.223,4.74E-16,8.26E-18
2.22325,4.76E-16,8.14E-18
2.2235,4.77E-16,7.99E-18
2.22375,4.77E-16,7.84E-18
2.224,4.77E-16,7.77E-18
2.22425,4.78E-16,7.82E-18
2.2245,4.79E-16,7.97E-18
2.22475,4.80E-16,8.11E-18
2.225,4.82E-16,8.15E-18
2.22525,4.84E-16,8.03E-18
2.2255,4.86E-16,7.73E-18
2.22575,4.87E-16,7.31E-18
2.226,4.88E-16,6.85E-18
2.22625,4.88E-16,6.46E-18
2.2265,4.86E-16,6.24E-18
2.22675,4.84E-16,6.25E-18
2.227,4.82E-16,6.52E-18
2.22725,4.79E-16,6.97E-18
2.2275,4.77E-16,7.43E-18
2.22775,4.74E-16,7.76E-18
2.228,4.72E-16,7.86E-18
2.22825,4.71E-16,7.71E-18
2.2285,4.70E-16,7.42E-18
2.22875,4.69E-16,7.12E-18
2.229,4.68E-16,6.95E-18
2.22925,4.67E-16,6.95E-18
2.2295,4.67E-16,7.09E-18
2.22975,4.67E-16,7.29E-18
2.23,4.69E-16,7.49E-18
2.23025,4.71E-16,7.67E-18
2.2305,4.74E-16,7.87E-18
2.23075,4.77E-16,8.10E-18
2.231,4.81E-16,8.35E-18
2.23125,4.85E-16,8.55E-18
2.2315,4.89E-16,8.63E-18
2.23175,4.91E-16,8.55E-18
2.232,4.92E-16,8.31E-18
2.23225,4.91E-16,7.95E-18
2.2325,4.89E-16,7.52E-18
2.23275,4.86E-16,7.04E-18
2.233,4.82E-16,6.57E-18
2.23325,4.79E-16,6.14E-18
2.2335,4.76E-16,5.83E-18
2.23375,4.73E-16,5.64E-18
2.234,4.72E-16,5.58E-18
2.23425,4.72E-16,5.61E-18
2.2345,4.72E-16,5.71E-18
2.23475,4.72E-16,5.87E-18
2.235,4.73E-16,6.08E-18
2.23525,4.72E-16,6.27E-18
2.2355,4.72E-16,6.41E-18
2.23575,4.71E-16,6.53E-18
2.236,4.70E-16,6.70E-18
2.23625,4.69E-16,6.99E-18
2.2365,4.70E-16,7.42E-18
2.23675,4.71E-16,7.89E-18
2.237,4.72E-16,8.32E-18
2.23725,4.75E-16,8.62E-18
2.2375,4.77E-16,8.76E-18
2.23775,4.80E-16,8.76E-18
2.238,4.82E-16,8.60E-18
2.23825,4.84E-16,8.30E-18
2.2385,4.86E-16,7.88E-18
2.23875,4.86E-16,7.37E-18
2.239,4.87E-16,6.82E-18
2.23925,4.88E-16,6.33E-18
2.2395,4.88E-16,5.97E-18
2.23975,4.90E-16,5.81E-18
2.24,4.92E-16,5.83E-18
2.24025,4.95E-16,5.98E-18
2.2405,4.97E-16,6.18E-18
2.24075,4.99E-16,6.36E-18
2.241,5.00E-16,6.48E-18
2.24125,5.00E-16,6.50E-18
2.2415,4.98E-16,6.43E-18
2.24175,4.95E-16,6.26E-18
2.242,4.92E-16,6.04E-18
2.24225,4.88E-16,5.81E-18
2.2425,4.84E-16,5.60E-18
2.24275,4.80E-16,5.47E-18
2.243,4.77E-16,5.46E-18
2.24325,4.75E-16,5.62E-18
2.2435,4.72E-16,5.97E-18
2.24375,4.71E-16,6.49E-18
2.244,4.69E-16,7.12E-18
2.24425,4.69E-16,7.77E-18
2.2445,4.69E-16,8.35E-18
2.24475,4.70E-16,8.78E-18
2.245,4.73E-16,9.01E-18
2.24525,4.77E-16,9.05E-18
2.2455,4.81E-16,8.91E-18
2.24575,4.85E-16,8.65E-18
2.246,4.89E-16,8.34E-18
2.24625,4.92E-16,8.03E-18
2.2465,4.93E-16,7.77E-18
2.24675,4.93E-16,7.59E-18
2.247,4.91E-16,7.48E-18
2.24725,4.89E-16,7.39E-18
2.2475,4.87E-16,7.25E-18
2.24775,4.85E-16,7.06E-18
2.248,4.83E-16,6.83E-18
2.24825,4.82E-16,6.64E-18
2.2485,4.82E-16,6.56E-18
2.24875,4.83E-16,6.61E-18
2.249,4.83E-16,6.74E-18
2.24925,4.83E-16,6.90E-18
2.2495,4.83E-16,7.02E-18
2.24975,4.82E-16,7.06E-18
2.25,4.81E-16,6.99E-18
2.25025,4.81E-16,6.85E-18
2.2505,4.81E-16,6.71E-18
2.25075,4.82E-16,6.66E-18
2.251,4.83E-16,6.80E-18
2.25125,4.85E-16,7.10E-18
2.2515,4.87E-16,7.48E-18
2.25175,4.89E-16,7.86E-18
2.252,4.90E-16,8.16E-18
2.25225,4.90E-16,8.33E-18
2.2525,4.89E-16,8.33E-18
2.25275,4.88E-16,8.15E-18
2.253,4.87E-16,7.79E-18
2.25325,4.86E-16,7.34E-18
2.2535,4.84E-16,6.95E-18
2.25375,4.83E-16,6.71E-18
2.254,4.82E-16,6.63E-18
2.25425,4.82E-16,6.63E-18
2.2545,4.81E-16,6.60E-18
2.25475,4.81E-16,6.52E-18
2.255,4.81E-16,6.44E-18
2.25525,4.81E-16,6.41E-18
2.2555,4.82E-16,6.48E-18
2.25575,4.83E-16,6.65E-18
2.256,4.84E-16,6.90E-18
2.25625,4.84E-16,7.19E-18
2.2565,4.85E-16,7.46E-18
2.25675,4.86E-16,7.62E-18
2.257,4.87E-16,7.63E-18
2.25725,4.87E-16,7.46E-18
2.2575,4.87E-16,7.19E-18
2.25775,4.88E-16,6.88E-18
2.258,4.88E-16,6.58E-18
2.25825,4.89E-16,6.33E-18
2.2585,4.91E-16,6.11E-18
2.25875,4.93E-16,5.91E-18
2.259,4.95E-16,5.72E-18
2.25925,4.97E-16,5.57E-18
2.2595,4.98E-16,5.50E-18
2.25975,4.98E-16,5.52E-18
2.26,4.96E-16,5.63E-18
2.26025,4.94E-16,5.78E-18
2.2605,4.92E-16,5.90E-18
2.26075,4.89E-16,5.95E-18
2.261,4.86E-16,5.95E-18
2.26125,4.83E-16,5.93E-18
2.2615,4.80E-16,5.93E-18
2.26175,4.78E-16,6.01E-18
2.262,4.76E-16,6.17E-18
2.26225,4.74E-16,6.45E-18
2.2625,4.73E-16,6.84E-18
2.26275,4.73E-16,7.30E-18
2.263,4.73E-16,7.75E-18
2.26325,4.73E-16,8.12E-18
2.2635,4.73E-16,8.31E-18
2.26375,4.73E-16,8.30E-18
2.264,4.73E-16,8.09E-18
2.26425,4.73E-16,7.76E-18
2.2645,4.73E-16,7.43E-18
2.26475,4.73E-16,7.22E-18
2.265,4.74E-16,7.15E-18
2.26525,4.74E-16,7.17E-18
2.2655,4.75E-16,7.18E-18
2.26575,4.76E-16,7.12E-18
2.266,4.77E-16,6.97E-18
2.26625,4.78E-16,6.76E-18
2.2665,4.78E-16,6.55E-18
2.26675,4.78E-16,6.33E-18
2.267,4.78E-16,6.11E-18
2.26725,4.79E-16,5.92E-18
2.2675,4.79E-16,5.81E-18
2.26775,4.80E-16,5.89E-18
2.268,4.81E-16,6.17E-18
2.26825,4.82E-16,6.58E-18
2.2685,4.84E-16,6.95E-18
2.26875,4.85E-16,7.14E-18
2.269,4.87E-16,7.07E-18
2.26925,4.87E-16,6.76E-18
2.2695,4.87E-16,6.33E-18
2.26975,4.86E-16,5.93E-18
2.27,4.86E-16,5.66E-18
2.27025,4.84E-16,5.54E-18
2.2705,4.83E-16,5.54E-18
2.27075,4.82E-16,5.61E-18
2.271,4.81E-16,5.77E-18
2.27125,4.80E-16,6.05E-18
2.2715,4.79E-16,6.49E-18
2.27175,4.78E-16,7.08E-18
2.272,4.76E-16,7.75E-18
2.27225,4.75E-16,8.42E-18
2.2725,4.73E-16,8.99E-18
2.27275,4.72E-16,9.37E-18
2.273,4.71E-16,9.52E-18
2.27325,4.70E-16,9.44E-18
2.2735,4.70E-16,9.17E-18
2.27375,4.70E-16,8.82E-18
2.274,4.71E-16,8.48E-18
2.27425,4.72E-16,8.22E-18
2.2745,4.73E-16,8.04E-18
2.27475,4.74E-16,7.92E-18
2.275,4.76E-16,7.81E-18
2.27525,4.78E-16,7.68E-18
2.2755,4.80E-16,7.52E-18
2.27575,4.82E-16,7.28E-18
2.276,4.84E-16,6.97E-18
2.27625,4.85E-16,6.59E-18
2.2765,4.86E-16,6.24E-18
2.27675,4.86E-16,6.00E-18
2.277,4.86E-16,5.96E-18
2.27725,4.86E-16,6.07E-18
2.2775,4.85E-16,6.23E-18
2.27775,4.83E-16,6.32E-18
2.278,4.81E-16,6.28E-18
2.27825,4.79E-16,6.11E-18
2.2785,4.76E-16,5.92E-18
2.27875,4.72E-16,5.81E-18
2.279,4.68E-16,5.89E-18
2.27925,4.65E-16,6.18E-18
2.2795,4.62E-16,6.61E-18
2.27975,4.59E-16,7.08E-18
2.28,4.57E-16,7.48E-18
2.28025,4.55E-16,7.76E-18
2.2805,4.54E-16,7.91E-18
2.28075,4.54E-16,7.99E-18
2.281,4.54E-16,8.04E-18
2.28125,4.55E-16,8.10E-18
2.2815,4.57E-16,8.17E-18
2.28175,4.60E-16,8.21E-18
2.282,4.64E-16,8.18E-18
2.28225,4.68E-16,8.08E-18
2.2825,4.73E-16,7.93E-18
2.28275,4.77E-16,7.77E-18
2.283,4.80E-16,7.67E-18
2.28325,4.83E-16,7.68E-18
2.2835,4.85E-16,7.83E-18
2.28375,4.86E-16,8.10E-18
2.284,4.86E-16,8.44E-18
2.28425,4.86E-16,8.74E-18
2.2845,4.86E-16,8.93E-18
2.28475,4.85E-16,8.93E-18
2.285,4.84E-16,8.72E-18
2.28525,4.83E-16,8.31E-18
2.2855,4.83E-16,7.81E-18
2.28575,4.82E-16,7.35E-18
2.286,4.82E-16,7.03E-18
2.28625,4.81E-16,6.90E-18
2.2865,4.81E-16,6.88E-18
2.28675,4.81E-16,6.85E-18
2.287,4.81E-16,6.76E-18
2.28725,4.82E-16,6.59E-18
2.2875,4.81E-16,6.40E-18
2.28775,4.81E-16,6.24E-18
2.288,4.80E-16,6.15E-18
2.28825,4.78E-16,6.14E-18
2.2885,4.76E-16,6.21E-18
2.28875,4.74E-16,6.34E-18
2.289,4.72E-16,6.58E-18
2.28925,4.72E-16,6.98E-18
2.2895,4.71E-16,7.55E-18
2.28975,4.72E-16,8.23E-18
2.29,4.73E-16,8.90E-18
2.29025,4.75E-16,9.43E-18
2.2905,4.77E-16,9.73E-18
2.29075,4.78E-16,9.75E-18
2.291,4.79E-16,9.53E-18
2.29125,4.79E-16,9.15E-18
2.2915,4.78E-16,8.77E-18
2.29175,4.76E-16,8.53E-18
2.292,4.73E-16,8.48E-18
2.29225,4.70E-16,8.56E-18
2.2925,4.66E-16,8.64E-18
2.29275,4.61E-16,8.58E-18
2.293,4.56E-16,8.34E-18
2.29325,4.49E-16,7.97E-18
2.2935,4.42E-16,7.56E-18
2.29375,4.33E-16,7.24E-18
2.294,4.25E-16,7.07E-18
2.29425,4.16E-16,7.05E-18
2.2945,4.09E-16,7.15E-18
2.29475,4.04E-16,7.34E-18
2.295,4.01E-16,7.59E-18
2.29525,3.99E-16,7.87E-18
2.2955,3.99E-16,8.14E-18
2.29575,4.00E-16,8.36E-18
2.296,4.01E-16,8.50E-18
2.29625,4.04E-16,8.51E-18
2.2965,4.06E-16,8.36E-18
2.29675,4.09E-16,8.04E-18
2.297,4.11E-16,7.62E-18
2.29725,4.13E-16,7.22E-18
