Temperature [K]	Metal-rich	Ultramafic	Feldspathic	Basaltic	Granitoid	Clay	Ice-rich silicate	Fe-oxidized	
1912.031359	6.524414e+05	3.537448e+05	2.792501e+05	5.890799e+05	2.626094e+05	3.600666e+05	6.005235e+05	6.096227e+05	
1917.773632	6.603270e+05	3.581407e+05	2.823190e+05	5.960450e+05	2.654665e+05	3.635110e+05	6.073252e+05	6.169383e+05	
1923.533150	6.683089e+05	3.625938e+05	2.854235e+05	6.030931e+05	2.683569e+05	3.669879e+05	6.142032e+05	6.243423e+05	
1929.309966	6.763883e+05	3.671048e+05	2.885640e+05	6.102253e+05	2.712811e+05	3.704977e+05	6.211586e+05	6.318358e+05	
1935.104131	6.845663e+05	3.716743e+05	2.917410e+05	6.174424e+05	2.742395e+05	3.740406e+05	6.281922e+05	6.394197e+05	
1940.915697	6.928441e+05	3.763033e+05	2.949548e+05	6.247456e+05	2.772326e+05	3.776170e+05	6.353048e+05	6.470952e+05	
1946.744717	7.012231e+05	3.809924e+05	2.982060e+05	6.321358e+05	2.802607e+05	3.812273e+05	6.424974e+05	6.548635e+05	
1952.591242	7.097043e+05	3.857424e+05	3.014950e+05	6.396141e+05	2.833243e+05	3.848718e+05	6.497708e+05	6.627256e+05	
1958.455326	7.182892e+05	3.905542e+05	3.048223e+05	6.471816e+05	2.864238e+05	3.885508e+05	6.571260e+05	6.706826e+05	
1964.337021	7.269789e+05	3.954284e+05	3.081882e+05	6.548393e+05	2.895597e+05	3.922647e+05	6.645639e+05	6.787359e+05	
1970.236380	7.357748e+05	4.003660e+05	3.115933e+05	6.625884e+05	2.927325e+05	3.960138e+05	6.720854e+05	6.868864e+05	
1976.153457	7.446782e+05	4.053676e+05	3.150381e+05	6.704299e+05	2.959425e+05	3.997985e+05	6.796915e+05	6.951355e+05	
1982.088303	7.536904e+05	4.104342e+05	3.185229e+05	6.783649e+05	2.991903e+05	4.036191e+05	6.873830e+05	7.034842e+05	
1988.040974	7.628127e+05	4.155666e+05	3.220484e+05	6.863946e+05	3.024763e+05	4.074761e+05	6.951611e+05	7.119338e+05	
1994.011521	7.720464e+05	4.207655e+05	3.256150e+05	6.945200e+05	3.058010e+05	4.113698e+05	7.030266e+05	7.204856e+05	
2000.000000	7.813931e+05	4.260320e+05	3.292232e+05	7.027424e+05	3.091649e+05	4.153005e+05	7.109806e+05	7.291407e+05	
